Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
-348,RMS_TRANSACTION_ACCOUNT_TAKEOVER,"1. ZaloPay phát hiện có dấu hiệu bất thường trong giao dịch của bạn trên thiết bị lạ. Nếu bạn không thực hiện giao dịch đó, hãy nhanh chóng thay đổi mật khẩu thanh toán tại ZaloPay để tránh thất thoát tiền trong tài khoản bạn nhé!
2. Giao dịch của bạn có dấu hiệu bất thường khi được thực hiện trên thiết bị mới. ZaloPay ưu tiên bảo vệ tài khoản của bạn khỏi những rủi ro truy cập trái phép. Để thực hiện giao dịch bạn vui lòng thực hiện định danh tài khoản với ZaloPay nhé.","Based on following rules: Change device, DeviceID, AppID, Past transaction to detect transactions that have ATO's behavior => Reject these transaction and send ZMS to user.","Dựa trên các quy tắc sau: Thay đổi thiết bị, DeviceID, AppID, Giao dịch trước đây để phát hiện các giao dịch có hành vi gian lận=> Từ chối giao dịch này và gửi ZMS cho người dùng.",Hướng xử lý theo sheet Lỗi -348,"Khách hàng nhận được ZMS:
ZaloPay phát hiện có dấu hiệu bất thường trong giao dịch của bạn trên thiết bị lạ. Nếu bạn không thực hiện giao dịch đó, hãy nhanh chóng thay đổi mật khẩu thanh toán tại ZaloPay để tránh thất thoát tiền trong tài khoản bạn nhé!"
-349,RMS_PAYMENT_TECHCOMBANK_MAINTENANCE,Thanh toán với Techcombank đang bảo trì - Vui lòng thanh toán với ngân hàng khác,Reject transactions via gateway made by TCB cards due to TCB incident.,Từ chối các giao dịch qua cổng của thẻ TCB do sự cố của TCB.,,
-350,RMS_TRANSACTION_VIOLATED_RISK_RULE,Giao dịch không thành công do có dấu hiệu không an toàn. Bạn vui lòng liên hệ bộ phận Chăm sóc khách hàng để được hỗ trợ thêm nhé.,Transactions made by user/card/ or device in risk blacklist.,Các giao dịch được thực hiện bởi người dùng / thẻ / hoặc thiết bị trong danh sách đen rủi ro.,". CS xử lý theo file INFOCODE

. Nếu trong file Infocode trên ko có mã lỗi, CS chuyển case SL mail check Risk lý do TK KH bị tạm khóa",
-352,RMS_TRANSACTION_EXCEED_LIMIT_2,Giao dịch không thành công do vượt quá hạn mức thanh toán mua thẻ điện thoại/ nạp tiền điện thoại. Bạn vui lòng thử lại sau 24 giờ nhé. hoặc nếu là GD topup payment thì sẽ nhận Vượt quá hạn mức giao dịch tối đa có thể thực hiện. Bạn hãy thử lại sau 24 tiếng,,"Vượt quá giới hạn số lượng gd cho appID 12 (mua thẻ ĐT) và 61 (Nạp thẻ ĐT).

Nếu KH thanh toán tại dịch vụ app 12, 61 và chọn NH có Topup payment thì rule -352 sẽ bị chặn từ GD nạp tiền.
(Các GD topup payment NV có thể khai thác GD gốc của KH muốn thanh toán gì hoặc chuyển SL check với risk TrinhTN)","Tư vấn khách hàng thực hiện lại sau 24 giờ kể từ giao dịch thành công cuối cùng
Nếu sau 24h khách hàng vẫn không thực hiện được giao dịch và tiếp tục bị báo lỗi -352 => Chuyển case SL check với Risk nguyên nhân cụ thể.","Reset lại hạn mức nếu giao dịch thanh toán thành công nhưng lại được reund 
(không dựa theo thông tin Hạn mức rủi ro trên Cstool để tư vấn khách hàng do tool chưa cập nhật hạn mức theo từng user)
User Low Risk: Tính trên user/card: 50 triệu/24h; 100tr/30 ngày
User Medium Risk: Tính trên user/card: 30 triệu/24h; 50tr/30 ngày
User High Risk: Tính trên user/card/ device : 5 triệu/24h; 10tr/30 ngày"
-353 (Gateway),,Vượt quá hạn mức thanh toán dịch vụ này. Bạn hãy thử lại sau 2 giờ nữa.,,"Điều kiện:
+ Số tiền >= 11.000.000 VND và Số lượng GD > 1
 + Thời gian: Trong vòng 1h
 + AppID áp dụng: 12, 218, 356, 1147, 2391
 
 Hoặc
 + Số tiền >= 5.000.000 VND và Số lượng GD > 1
 + Thời gian: Trong vòng 2 phút
 + AppID áp dụng: 12, 218, 356, 1147, 2391",KH có thể thanh toán trở lại sau 2h kể từ GD thành công trước đó,
-353 (Gateway),,Vượt quá hạn mức thanh toán dịch vụ này. Bạn hãy thử lại sau 24 tiếng.,,"Điều kiện:
+ Số tiền >= 15.000.000 VND
 + Thời gian: Trong vòng 24h
 + AppID áp dụng: 12, 218, 356, 1147, 2391",KH có thể thanh toán trở lại sau 24h kể từ GD thành công trước đó,
-353 (Gateway),,Thẻ không thực hiện được giao dịch. Bạn liên hệ kiểm tra nguồn tiền và thử lại sau 24 tiếng.,,Thẻ thực hiện giao dịch từ các IP highrisk (IP ghi nhận nhiều giao dịch bị từ chối bởi ngân hàng phát hành thẻ trong 24h),KH kiểm tra lại Ngân Hàng lý do thẻ không giao dịch được và sau khi Ngân Hàng đã xử lý vấn đề thì nhờ KH thử lại sau 24h,
-353 (Ví ZP),RMS_TRANSACTION_EXCEED_LIMIT_3,Giao dịch không thành công do vượt quá hạn mức thanh toán mua thẻ điện thoại. Bạn vui lòng thử lại sau __ nhé.,"Exceed amount limits for telco payment made in TIKI appID (appID 24, subapp 123) within 30 days","Vượt quá giới hạn số tiền đối với thanh toán qua telco được thực hiện bằng TIKI appID (appID 24 - Tiki.vn, subapp 123) trong vòng 30 ngày",,
-353 (Ví ZP),,Vượt quá hạn mức thanh toán dịch vụ này. Bạn hãy thử lại sau 24 tiếng.,,"Do tỉ lệ khiếu nại gian lận qua gateway của TIKI GATEWAY (appid = 356) tăng cao trong thời gian vừa qua, Risk có thực hiện áp dụng rule chặn hạn mức giao dịch trong vòng 24 giờ để hạn chế rủi ro tấn công thẻ tại appID này.
Em gửi team thông tin rule như sau:
Điều kiện:
•	Gía trị giao dịch thành công tại appID 356 trong 24 giờ > 11,000,000 VND.
•	VÀ Số lượng giao dịch thành công tại appID 356 trong 24 giờ > 1 giao dịch.
",Hướng xử lý khi KH vướng lỗi: Nhờ team tư vấn KH thực hiện lại giao dịch sau 24 giờ kể từ GD thành công cuối cùng.,
-354,RMS_TRANSACTION_EXCEED_LIMIT_4,Giao dịch không thành công do vượt quá hạn mức thanh toán trong ngày. Bạn vui lòng thử lại sau 24 giờ nhé,Exceed other risk amount limits.,"User thực hiện thanh toán vượt quá 20,000,000 VNĐ trong 24h bằng thẻ Visa/MasterCard/JCB",***CS kiểm tra sheet Lỗi -354 (HXL sẽ Áp dụng tất cả các đối tác bao gồm thanh toán điện dù hạn mức điện có đơn vị cho phép thanh toán tối đa 50tr/1GD),
-998,,,,Lỗi chung của hệ thống,"Chuyển SL check với dev/tech
Note thông tin: UID, TID",
-993,"Giao dịch đã vượt hạn mức rút tiền 10.000.000đ/ngày từ Số dư sinh lời.
","Giao dịch đã vượt hạn mức rút tiền 10.000.000đ/ngày từ Số dư sinh lời.
",KH đã vượt hạn mức rút tiền từ SDSL 10tr/ngày,KH đã vượt hạn mức rút tiền từ SDSL 10tr/ngày,"Mã code StepResult: -148

HXL: CS báo KH cần chờ qua ngày để tiếp tục thao tác rút tiền từ SDSL.",
-993,"Hệ thống đang có lỗi, vui lòng thử lại sau!","Hệ thống đang có lỗi, vui lòng thử lại sau!",Lỗi do network không ổn định,Lỗi do network không ổn định,"Mã code StepResult: -148

HXL: CS báo do lỗi kết nối nên nhờ Khách hàng thử lại sau 5 phút",
-351,RMS_TRANSACTION_EXCEED_LIMIT_1,Chuyển tiền về thẻ ATM vượt hạn mức 100 triệu trong 30 ngày. Bạn thử lại sau nhé,Vướng hạn mức 100tr/user trong 30 ngày,Vượt quá giới hạn giá trị giao dịch cho appID 241 - Chuyển Tiền ATM trong vòng 30 ngày.,"Tư vấn khách hàng nguyên nhân và thực hiện lại sau 30 ngày kể từ giao dịch thành công đầu tiên của chu kỳ 30 ngày với số tiền tương ứng.(Nhân viên kiểm tra Hạn mức rủi ro trên cstool và tư vấn cho khách hàng)

Trong trường hợp KH vẫn còn hạn mức chuyển tiền trong vòng 30 ngày nhưng thực hiện GD bị báo lỗi -351, CS ghi nhận thông tin case chuyển SL kiểm tra với risk.",
-367,SOF_BALANCE_INSUFFICIENT,Đơn hàng thanh toán thất bại,Số dư không đủ,Số dư sinh lời không đủ để thực hiện giao dịch,HXL: Tư vấn KH kiểm tra lại số dư tài khoản SDSL và nhờ KH thử lại giao dịch sau.,
-377,-185,Bạn sẽ được hoàn tiền trong vòng 3 ngày làm việc. Giao dịch thất bại. Vui lòng liên hệ Hotline 1900545436 để được hỗ trợ.,,Lỗi hệ thống,"HXL: Tư vấn KH chờ hoàn tiền trong vòng 3 ngày làm việc (Trừ Thứ Bảy, Chủ Nhật và Lễ)",
-380,-188,Bạn sẽ được hoàn tiền trong vòng 3 ngày làm việc. ,,,"HXL: CS tư vấn KH cho KH chờ hoàn tiền trong vòng 3 ngày làm việc (Trừ Thứ Bảy, Chủ Nhật và Lễ)",
-267,-160,Đơn hàng thanh toán thất bại,,GD nạp tiền/hoàn tiền về SDSL bị treo,"HXL: CS tư vấn KH chờ tra soát trong vòng 1 ngày làm việc > đóng case
- Nếu thành công sẽ cộng vào SDSL
- Nếu thất bại sẽ hoàn tiền về nguồn tiền thanh toán

Nếu sau 1 ngày làm việc giao dịch thất bại chưa hoàn tiền/chưa có kết quả tra soát. CS chuyển case SL tạo jira check với DEV (DEV check với team FUND). ",
-365,CS xem chi tiết mã lỗi ở sheet bên cạnh,,,,,
-366,,,,,,
-6038,,,,,,
-35111,RMS_TRANSACTION_EXCEED_LIMIT_1,Bạn chỉ chuyển được về ngân hàng tối đa 100 triệu/ngày. Bạn hãy thử lại sau 24 tiếng.,Vướng hạn mức 100tr/user trong 24h,,Tư vấn khách hàng đang bị Vướng hạn mức 100tr/user trong 24h. Khách hàng thực hiện lại sau 24h kể từ giao dịch thất bại đầu tiên (Gd đầu tiên bị lỗi 35111),
-35112,RMS_TRANSACTION_EXCEED_LIMIT_1,Bạn chỉ chuyển được về ngân hàng tối đa 200 triệu/tháng. Bạn hãy thử lại sau 24 tiếng.,Vướng hạn mức 200tr/user trong 30 ngày,,"KH liên hệ phản ánh lần 1: Tư vấn khách hàng đang bị Vướng hạn mức 200tr/user trong 30 ngày. Khách hàng thực hiện lại sau 24h kể từ giao dịch thất bại đầu tiên (Gd đầu tiên bị lỗi 35112)
KH liên hệ từ lần 2 báo đã thực hiện lại sau 24h vẫn thất bại cùng mã lỗi: CS thông báo chuyển kiểm tra thời gian KH có thể thực hiện lại GD và hạn mức KH được sử dụng là bao nhiêu. Hẹn 3-5 ngày làm việc >> LV1/out/GS chuyển SL, SL kiểm tra với risk
 ",
-35121,RMS_TRANSACTION_EXCEED_LIMIT_1,Bạn chỉ chuyển được về ngân hàng tối đa 40 triệu/ngày. Bạn hãy thử lại sau 24 tiếng.,Vướng hạn mức 40tr/user trong 24h,,Tư vấn khách hàng đang bị Vướng hạn mức 40tr/user trong 24h. Khách hàng thực hiện lại sau 24h kể từ giao dịch thất bại đầu tiên (Gd đầu tiên bị lỗi 35121),
-35122,RMS_TRANSACTION_EXCEED_LIMIT_1,Bạn chỉ chuyển được về ngân hàng tối đa 150 triệu/tháng. Bạn hãy thử lại sau 24 tiếng.,Vướng hạn mức 150tr/user trong 30 ngày,,"KH liên hệ phản ánh lần 1: Tư vấn khách hàng đang bị Vướng hạn mức 150tr/user trong 30 ngày. Khách hàng thực hiện lại sau 24h kể từ giao dịch thất bại đầu tiên (Gd đầu tiên bị lỗi 35122)
KH liên hệ từ lần 2 báo đã thực hiện lại sau 24h vẫn thất bại cùng mã lỗi::  CS thông báo chuyển kiểm tra thời gian KH có thể thực hiện lại GD và hạn mức KH được sử dụng là bao nhiêu. Hẹn 3-5 ngày làm việc >> LV1/out/GS chuyển SL, SL kiểm tra với risk
 ",
-35131,RMS_TRANSACTION_EXCEED_LIMIT_1,Bạn chỉ chuyển được về ngân hàng tối đa 10 triệu/ngày. Bạn hãy thử lại sau 24 tiếng.,Vướng hạn mức 10tr/user trong 24h,,Tư vấn khách hàng đang bị Vướng hạn mức 10tr/user trong 24h. Khách hàng thực hiện lại sau 24h kể từ giao dịch thất bại đầu tiên (Gd đầu tiên bị lỗi 35131),
-35132,RMS_TRANSACTION_EXCEED_LIMIT_1,Vượt hạn mức chuyển tiền về ngân hàng trên thiết bị. Bạn hãy thử lại sau 24 tiếng.,Vướng hạn mức 10tr/device trong 24h,,Giao dịch không thành công do vượt quá hạn mức chuyển/rút tiền về thẻ ATM/ tài khoản ngân hàng. Bạn vui lòng thử lại sau 24 giờ kể từ giao dịch thất bại đầu tiên (Gd đầu tiên bị lỗi 35132),
-35133,RMS_TRANSACTION_EXCEED_LIMIT_1,Bạn chỉ chuyển được về ngân hàng tối đa 60 triệu/tháng. Bạn hãy thử lại sau 24 tiếng.,Vướng hạn mức 60tr/user trong 30 ngày,,"KH liên hệ phản ánh lần 1: Tư vấn khách hàng đang bị Vướng hạn mức 60tr/user trong 30 ngày. Khách hàng thực hiện lại sau 24h kể từ giao dịch thất bại đầu tiên (Gd đầu tiên bị lỗi 35133)
KH liên hệ từ lần 2 báo đã thực hiện lại sau 24h vẫn thất bại cùng mã lỗi:  CS thông báo chuyển kiểm tra thời gian KH có thể thực hiện lại GD và hạn mức KH được sử dụng là bao nhiêu. Hẹn 3-5 ngày làm việc >> LV1/out/GS chuyển SL, SL kiểm tra với risk
 ",
-35134,RMS_TRANSACTION_EXCEED_LIMIT_1,Vượt hạn mức chuyển tiền về ngân hàng trên thiết bị. Bạn hãy thử lại sau 24 tiếng.,Vướng hạn mức 60tr/device trong 30 ngày,,"KH liên hệ phản ánh lần 1: Tư vấn khách hàng đang bị vượt hạn mức chuyển tiền về ngân hàng trên thiết bị. Bạn vui lòng thử lại sau 24 giờ kể từ giao dịch thất bại đầu tiên (Gd đầu tiên bị lỗi 35134)
KH liên hệ từ lần 2 báo đã thực hiện lại sau 24h vẫn thất bại cùng mã lỗi:  CS thông báo chuyển kiểm tra thời gian KH có thể thực hiện lại GD và hạn mức KH được sử dụng là bao nhiêu. Hẹn 3-5 ngày làm việc >> LV1/out/GS chuyển SL, SL kiểm tra với risk
 ",
